sample_id	ref_id	total_reads	mapped_reads	average_cov	norm_average_cov	percentage_covered	norm_average_cov_LFC	contig_kmer_cov	contig_len	selected	RPKM	RPKM_LFC
F1536	F1357_NODE_209_length_2151_cov_308.112595	25536301	2	0.0678754067875407	0.00265799681745374	6.78754067875407	-14.1237243606943	308.112595	2151	no	0.0364109153075854	-14.0978503720945
F1560	F1357_NODE_209_length_2151_cov_308.112595	13208472	2	0.0678754067875407	0.0051387781105597	6.78754067875407	-13.1726383791439	308.112595	2151	no	0.0703942206925986	-13.1467643905441
F1582	F1357_NODE_209_length_2151_cov_308.112595	13390149	20	0.683403068340307	0.0510377493439623	31.1947931194793	-9.86057093228742	308.112595	2151	no	0.694391147536901	-9.84454472964396
F1584	F1357_NODE_209_length_2151_cov_308.112595	7921955	7	0.118549511854951	0.0149646787762555	1.81311018131102	-11.6305743319618	308.112595	2151	no	0.410795103661916	-10.6018742992832
F1597	F1357_NODE_209_length_2151_cov_308.112595	12929248	10	0.341701534170153	0.0264285698727531	11.6225011622501	-10.8100372843729	308.112595	2151	no	0.359572379221131	-10.7940110817294
F1630	F1357_NODE_209_length_2151_cov_308.112595	9188258	2	0.0697350069735007	0.00758957867459759	6.97350069735007	-12.6100439393415	308.112595	2151	no	0.101194382327968	-12.6231640823576
F1357	F1357_NODE_9_length_4740_cov_48.165208	24203266	11782	184.526371308017	7.62402773691852	100	0	48.165208	4740	yes	102.699115418507	0
F1441	F1357_NODE_9_length_4740_cov_48.165208	8832554	4775	74.3185654008439	8.41416484980945	96.8143459915612	0.142266715662197	48.165208	4740	yes	114.053530410878	0.15128734919749
F1358	F1358_NODE_2309_length_1852_cov_1.580412	15643096	152	6.09017278617711	0.389320169496953	100	0	1.580412	1852	yes	5.24662343856165	0
F1361	F1358_NODE_2309_length_1852_cov_1.580412	8527900	65	2.4719222462203	0.289862949403757	69.060475161987	-0.425586149934248	1.580412	1852	no	4.11557267611276	-0.350296054785035
F1018	F1359_NODE_1_length_14961_cov_86.217563	10750628	1805	8.79359668471359	0.817961209774312	97.8143172247844	-5.34274042509934	86.217563	14961	yes	11.2223226004867	-5.3141930633042
F1356	F1359_NODE_1_length_14961_cov_86.217563	12871768	12	0.0600895662054675	0.00466832265819797	4.47831027337745	-12.7957247640997	86.217563	14961	no	0.0623135393752788	-12.8068029751299
F1359	F1359_NODE_1_length_14961_cov_86.217563	9713658	64887	322.433861372903	33.1938659331946	99.6256934696879	0	86.217563	14961	yes	446.492598219585	0
F1018	F1359_NODE_2_length_14873_cov_82.619989	10750628	16165	80.6344382437975	7.50043981093918	99.9865528138237	-2.11351028210675	82.619989	14873	yes	101.098170516071	-2.1064291012606
F1356	F1359_NODE_2_length_14873_cov_82.619989	12871768	42	0.207893498285484	0.0161511222300995	16.0559402944934	-10.97270725542	82.619989	14873	no	0.219387818132012	-10.9544868562676
F1359	F1359_NODE_2_length_14873_cov_82.619989	9713658	62896	315.28225643784	32.4576237332877	100	0	82.619989	14873	yes	435.353098567038	0
F1476	F1359_NODE_2_length_14873_cov_82.619989	17007399	7	0.0167417467894843	0.00098438019767069	0.248772944261413	-15.0089822204785	82.619989	14873	no	0.0276733388903407	-13.9414016501905
F1477	F1359_NODE_2_length_14873_cov_82.619989	19970511	3	0.00719424460431655	0.000360243391083811	0.248772944261413	-16.4592258931293	82.619989	14873	no	0.010100281993004	-15.3955027985108
F1479	F1359_NODE_2_length_14873_cov_82.619989	16127206	2	0.00504269481610973	0.00031268248301099	0.302561688966584	-16.6634994571573	82.619989	14873	no	0.00833819954695972	-15.6720905673547
F1480	F1359_NODE_2_length_14873_cov_82.619989	23001721	3	0.00638741343373899	0.000277692848884611	0.248772944261413	-16.8347078310129	82.619989	14873	no	0.00876924785951404	-15.5993733583243
F1481	F1359_NODE_2_length_14873_cov_82.619989	24256571	1	0.00221878571908828	9.14715323566666e-05	0.221878571908828	-18.4368031317114	82.619989	14873	no	0.00277186461686868	-17.2609696707713
F1482	F1359_NODE_2_length_14873_cov_82.619989	23331485	2	0.00497545888522827	0.000213250844737412	0.248772944261413	-17.215646400112	82.619989	14873	no	0.00576353634425439	-16.2048721854424
F1484	F1359_NODE_2_length_14873_cov_82.619989	8538938	1	0.00221878571908828	0.000259843287196637	0.221878571908828	-16.9305560676881	82.619989	14873	no	0.00787403900595871	-15.7547226067481
F1618	F1359_NODE_2_length_14873_cov_82.619989	1708035	1	0.00215154978820682	0.00125966375876772	0.215154978820682	-14.6532310741794	82.619989	14873	no	0.0393644924614912	-13.4330034938809
F1625	F1359_NODE_2_length_14873_cov_82.619989	8196311	1	0.00248772944261413	0.000303518185512255	0.248772944261413	-16.7064148973352	82.619989	14873	no	0.00820319420303391	-15.6956406826656
F1626	F1359_NODE_2_length_14873_cov_82.619989	11272405	1	0.00248772944261413	0.000220691985660037	0.248772944261413	-17.1661636168423	82.619989	14873	no	0.00596464826108209	-16.1553894021727
F1360	F1360_NODE_4105_length_1606_cov_2.191489	16027215	172	8.0186799501868	0.500316489807293	100	0	2.191489	1606	yes	6.6822826717545	0
F1015	F1361_NODE_262_length_2334_cov_50.104871	12637256	784	24.146529562982	1.91074150614516	98.3290488431877	-3.501177319654	50.104871	2334	yes	26.5804560278542	-3.46520454073223
F1101	F1361_NODE_262_length_2334_cov_50.104871	25559028	6	0.12853470437018	0.00502893554364352	9.6401028277635	-12.0708411590728	50.104871	2334	no	0.10057871087287	-11.5111016194599
F1157	F1361_NODE_262_length_2334_cov_50.104871	15029676	2	0.0488431876606684	0.00324978313974755	4.88431876606684	-12.7007507721192	50.104871	2334	no	0.0570137392938166	-12.3300450568964
F1171	F1361_NODE_262_length_2334_cov_50.104871	13444932	1708	52.1778063410454	3.88085312302401	98.3718937446444	-2.47893610368409	50.104871	2334	yes	54.4287555251965	-2.43120134692669
F1187	F1361_NODE_262_length_2334_cov_50.104871	14196867	2	0.0629820051413882	0.00443633127938637	6.29820051413882	-12.2517271198584	50.104871	2334	no	0.0603582486991343	-12.2478037353072
F1307	F1361_NODE_262_length_2334_cov_50.104871	14691123	23	0.70694087403599	0.0481202746744405	8.9974293059126	-8.8125212489997	50.104871	2334	no	0.670767465158867	-8.77361387268832
F1353	F1361_NODE_262_length_2334_cov_50.104871	8296267	58	1.10539845758355	0.133240463160545	2.91345329905741	-7.34320575754808	50.104871	2334	no	2.99532824159365	-6.61478438334357
F1361	F1361_NODE_262_length_2334_cov_50.104871	8527900	5843	184.502999143102	21.6352207628023	98.4147386461011	0	50.104871	2334	yes	293.557334410176	0
F1399	F1361_NODE_262_length_2334_cov_50.104871	11368249	2	0.06426735218509	0.00565323227746771	6.426735218509	-11.9020182464284	50.104871	2334	no	0.0753764303662361	-11.9272412075367
F1515	F1361_NODE_262_length_2334_cov_50.104871	9775916	2	0.0638389031705227	0.00653022214701136	6.38389031705227	-11.6939621508158	50.104871	2334	no	0.0876539885504881	-11.7095349418904
F1582	F1361_NODE_262_length_2334_cov_50.104871	13390149	2	0.0638389031705227	0.00476760215069472	6.38389031705227	-12.1478303713766	50.104871	2334	no	0.0639946597408687	-12.1634031624512
F1584	F1361_NODE_262_length_2334_cov_50.104871	7921955	109	3.38560411311054	0.42736977338429	75.1499571550985	-5.66175315767054	50.104871	2334	no	5.89512848631835	-5.63797523448375
F1641	F1361_NODE_262_length_2334_cov_50.104871	12513556	20	0.640102827763496	0.0511527520844991	38.0034275921165	-8.72435426563215	50.104871	2334	no	0.68477579765059	-8.74379487414648
F1009	F1362_NODE_102_length_3099_cov_4.507556	14472776	43	1.01677960632462	0.0702546357605908	57.244272345918	-4.72553254044234	4.507556	3099	no	0.958727177945226	-4.7019699741672
F1052	F1362_NODE_102_length_3099_cov_4.507556	8334769	2	0.048080025814779	0.00576860928176641	4.8080025814779	-8.33183050981974	4.507556	3099	no	0.0774309970706901	-8.33210717969131
F1157	F1362_NODE_102_length_3099_cov_4.507556	15029676	19	0.458212326556954	0.0304871726148291	26.4924169086802	-5.92992360453563	4.507556	3099	no	0.407926957522361	-5.9347794548935
F1165	F1362_NODE_102_length_3099_cov_4.507556	9706745	8	0.190383994837044	0.0196135774491907	9.42239432074863	-6.56627326316899	4.507556	3099	no	0.265946812870382	-6.55195255682761
F1257	F1362_NODE_102_length_3099_cov_4.507556	17043560	90	2.15488867376573	0.126434188266168	84.6079380445305	-3.87781124416024	4.507556	3099	yes	1.70396480143084	-3.8722666753031
F1265	F1362_NODE_102_length_3099_cov_4.507556	10002492	48	1.16101968376896	0.116073042974587	14.5208131655373	-4.00116491358547	4.507556	3099	no	1.54850085124518	-4.01029003352522
F1306	F1362_NODE_102_length_3099_cov_4.507556	9388216	54	1.25524362697644	0.133704169884507	10.6163278476928	-3.79715341040497	4.507556	3099	no	1.85604760250986	-3.74892849752447
F1362	F1362_NODE_102_length_3099_cov_4.507556	9052060	700	16.8247821878025	1.85866887623397	100	0	4.507556	3099	yes	24.9533604404254	0
F1366	F1366_NODE_1917_length_1697_cov_3.967722	9211581	337	14.7318797878609	1.59927810305972	100	0	3.967722	1697	yes	21.558268829245	0
F1360	F1367_NODE_12_length_4976_cov_10.137167	16027215	184	2.69774919614148	0.16832301782571	82.2950160771704	-4.80294972243276	10.137167	4976	yes	2.30716889749185	-4.77735602126403
F1367	F1367_NODE_12_length_4976_cov_10.137167	8112107	2554	38.1161575562701	4.69867539423113	100	0	10.137167	4976	yes	63.2713135557575	0
F1156	F1367_NODE_208_length_2030_cov_14.963544	21083968	1	0.0349753694581281	0.00165886086803623	3.49753694581281	-12.0391109865257	14.963544	2030	no	0.0233642375779751	-11.9713889433765
F1367	F1367_NODE_208_length_2030_cov_14.963544	8112107	1545	56.6339901477833	6.98141557400356	100	0	14.963544	2030	yes	93.8207230060408	0
F1585	F1367_NODE_208_length_2030_cov_14.963544	9503126	228	7.94729064039409	0.83628172881156	46.9458128078818	-3.06145864328315	14.963544	2030	no	11.8187711007894	-2.98882658473604
F1360	F1367_NODE_265_length_1859_cov_6.491685	16027215	59	2.34803657880581	0.146503093569644	74.7713824636902	-4.35298368818455	6.491685	1859	no	1.98022509063208	-4.34765963170006
F1367	F1367_NODE_265_length_1859_cov_6.491685	8112107	608	24.2861753630984	2.99381842018337	100	0	6.491685	1859	yes	40.317214482845	0
F1367	F1367_NODE_2_length_7664_cov_2925.898935	8112107	1148807	11158.4435020877	1375.52962529805	100	0	2925.898935	7664	yes	18478.1252549501	0
F1367	F1367_NODE_33_length_3638_cov_33.225230	8112107	6079	124.353765805388	15.3294040383574	100	0	33.22523	3638	yes	205.985086503672	0
F1414	F1367_NODE_33_length_3638_cov_33.225230	13255253	2336	47.2897196261682	3.56762105002207	96.0692688290269	-2.10326732384837	33.22523	3638	yes	48.4420063523109	-2.08820936446707
F1426	F1367_NODE_33_length_3638_cov_33.225230	10776249	563	11.4678394722375	1.0641772913968	90.5717427157779	-3.84849118215695	33.22523	3638	yes	14.3607817606999	-3.84233369615055
F1456	F1367_NODE_33_length_3638_cov_33.225230	10117055	853	17.4098405717427	1.72084075570833	27.7625068719076	-3.15511610678734	33.22523	3638	no	23.1756661133177	-3.15185717843965
F1628	F1367_NODE_33_length_3638_cov_33.225230	10131303	145	2.93980208905992	0.290170187295743	58.7685541506322	-5.72325849871726	33.22523	3638	no	3.93405116015734	-5.71038035942143
F1367	F1367_NODE_3_length_7143_cov_133.601298	8112107	48717	507.092958140837	62.510634800655	100	0	133.601298	7143	yes	840.74872226514	0
F1371	F1367_NODE_3_length_7143_cov_133.601298	12950078	2	0.0209995800083998	0.00162157942279574	2.09995800083998	-15.2344143460261	133.601298	7143	no	0.0216210589706099	-15.2469498746746
F1367	F1367_NODE_4_length_7142_cov_77.610837	8112107	28301	294.648137776533	36.3220230917237	100	0	77.610837	7142	yes	488.481662515258	0
F1370	F1367_NODE_4_length_7142_cov_77.610837	13671969	4	0.0420050406048726	0.00307234756053591	2.10025203024363	-13.5292155100045	77.610837	7142	no	0.0409646341404788	-13.5416378543145
F1367	F1367_NODE_745_length_1279_cov_3.495098	8112107	219	12.7568412822518	1.57256817276347	100	0	3.495098	1279	yes	21.1076507621476	0
F1585	F1367_NODE_745_length_1279_cov_3.495098	9503126	16	0.92103205629398	0.0969188513646962	22.5957779515246	-4.0202014440711	3.495098	1279	no	1.31638507795852	-4.00311253571021
F1015	F1370_NODE_970_length_1742_cov_6.752223	12637256	3	0.128013777267509	0.0101298713318389	11.2514351320321	-7.49033799531537	6.752223	1742	no	0.136276295944021	-7.49871639830117
F1370	F1370_NODE_970_length_1742_cov_6.752223	13671969	587	24.9029850746269	1.82146295640568	100	0	6.752223	1742	yes	24.6467060558801	0
F1456	F1370_NODE_970_length_1742_cov_6.752223	10117055	5	0.145809414466131	0.0144122389831953	13.0884041331803	-6.98165936487733	6.752223	1742	no	0.283705491795183	-6.44085696054877
F1021	F1371_NODE_2_length_10261_cov_47.214776	23249324	1691	11.8800311860442	0.510983940266145	95.8093753045512	-4.76477207680145	47.214776	10261	yes	7.08832448454115	-4.7280707411533
F1087	F1371_NODE_2_length_10261_cov_47.214776	10262142	2	0.0137413507455414	0.00133903338557792	1.37413507455414	-13.3407142846911	47.214776	10261	no	0.0189933813557152	-13.2718748104353
F1212	F1371_NODE_2_length_10261_cov_47.214776	6315617	7	0.0485332813565929	0.0076846460696703	2.41691842900302	-10.8199274004277	47.214776	10261	no	0.108017113429101	-10.7641835837835
F1371	F1371_NODE_2_length_10261_cov_47.214776	12950078	24963	179.894942013449	13.8914176434651	100	0	47.214776	10261	yes	187.860167351148	0
F1384	F1371_NODE_2_length_10261_cov_47.214776	12217028	6	0.0383003605886366	0.00313499818357104	1.27667868628789	-12.1134416088088	47.214776	10261	no	0.0478625676881075	-11.9384737836917
F1527	F1371_NODE_2_length_10261_cov_47.214776	12645341	4	0.0197836468180489	0.00156450085593176	1.71523243348601	-13.1162037680625	47.214776	10261	no	0.0308276030725469	-12.573148858593
F1528	F1371_NODE_2_length_10261_cov_47.214776	14075879	1	0.00730922911996881	0.00051927336971061	0.730922911996881	-14.7073400703205	47.214776	10261	no	0.0069236449294748	-14.7277679341618
F1530	F1371_NODE_2_length_10261_cov_47.214776	9587525	2	0.0146184582399376	0.00152473743118663	1.46184582399376	-13.1533453924973	47.214776	10261	no	0.0203298324158218	-13.1737732563385
F1537	F1371_NODE_2_length_10261_cov_47.214776	13467524	2	0.0136438943572751	0.0010130959749747	1.36438943572751	-13.7431353625635	47.214776	10261	no	0.0144727996424957	-13.6640275528539
F1019	F1374_NODE_10_length_4991_cov_3607.349271	16657469	20	0.295932678821879	0.017765764944355	25.0050090162292	-16.1597925704354	3607.349271	4991	no	0.240565537499729	-16.1663250138039
F1088	F1374_NODE_10_length_4991_cov_3607.349271	3934310	11	0.141654978962132	0.0360050374683571	10.438789821679	-15.1406936105895	3607.349271	4991	no	0.560191530625074	-14.9468348242526
F1089	F1374_NODE_10_length_4991_cov_3607.349271	7804274	82	1.14466038869966	0.146670963718042	29.6734121418553	-13.1143809933838	3607.349271	4991	no	2.10520199980386	-13.0368682308408
F1090	F1374_NODE_10_length_4991_cov_3607.349271	6875372	1452	20.9663394109397	3.04948436403728	94.0092165898618	-8.73647087046638	3607.349271	4991	yes	42.3138795388332	-8.70776784142399
F1092	F1374_NODE_10_length_4991_cov_3607.349271	8560314	15	0.21418553396113	0.0250207567106919	16.2692847124825	-15.6657669568241	3607.349271	4991	no	0.351086389766491	-15.6209289264272
F1093	F1374_NODE_10_length_4991_cov_3607.349271	7716290	2	0.0300540973752755	0.00389488956159962	3.00540973752755	-18.3492380520684	3607.349271	4991	no	0.0519318608213282	-18.3780631700554
F1211	F1374_NODE_10_length_4991_cov_3607.349271	15049219	14	0.190342616710078	0.0126480062992025	16.2292125826488	-16.6499823875443	3607.349271	4991	no	0.186391671777721	-16.534417596196
F1213	F1374_NODE_10_length_4991_cov_3607.349271	18466651	10	0.126227208976157	0.00683541422730938	5.28952113804849	-17.5377917057046	3607.349271	4991	no	0.10849863852872	-17.3150780566956
F1217	F1374_NODE_10_length_4991_cov_3607.349271	8932852	22	0.292927269084352	0.032792132801971	3.96714085353637	-15.2755426411312	3607.349271	4991	no	0.493452066787525	-15.1298450459375
F1219	F1374_NODE_10_length_4991_cov_3607.349271	10550474	103	1.50530955720297	0.142676960030702	69.4249649368864	-13.1542119017507	3607.349271	4991	no	1.95603978213262	-13.142891188986
F1362	F1374_NODE_10_length_4991_cov_3607.349271	9052060	6	0.089961931476658	0.0099382827198072	6.0108194750551	-16.9978238901464	3607.349271	4991	no	0.132805559730163	-17.0234394516575
F1374	F1374_NODE_10_length_4991_cov_3607.349271	10663878	941640	13870.1566820276	1300.66723212959	98.3169705469846	0	3607.349271	4991	yes	17692.2130657374	0
F1377	F1374_NODE_10_length_4991_cov_3607.349271	8422748	5529	81.4017231015828	9.66450891105644	97.6357443398117	-7.07233976339473	3607.349271	4991	yes	131.524061891992	-7.0716439515273
F1378	F1374_NODE_10_length_4991_cov_3607.349271	12610184	5669	83.3542376277299	6.61007306695366	96.5938689641354	-7.6203699698985	3607.349271	4991	yes	90.0735881519449	-7.61779467289059
F1379	F1374_NODE_10_length_4991_cov_3607.349271	14591326	938	13.7297134842717	0.940950362172135	97.1548787818073	-10.4328456653209	3607.349271	4991	yes	12.8801377558185	-10.4237507828971
F1383	F1374_NODE_10_length_4991_cov_3607.349271	13146503	2127	31.3963133640553	2.38818744148579	97.7158885994791	-9.08912011535492	3607.349271	4991	yes	32.4167651870164	-9.09215867237037
F1384	F1374_NODE_10_length_4991_cov_3607.349271	12217028	3961	58.4413945101182	4.78360158543618	96.0528952113805	-8.08693895312549	3607.349271	4991	yes	64.96085065504	-8.08932828178684
F1385	F1374_NODE_10_length_4991_cov_3607.349271	11332745	11159	164.147465437788	14.4843517998321	98.0965738328992	-6.48861297129248	3607.349271	4991	yes	197.288872561002	-6.48666112365436
F1531	F1374_NODE_10_length_4991_cov_3607.349271	12234624	140855	2058.72610699259	168.270484404963	98.3370066119014	-2.95039785733641	3607.349271	4991	yes	2306.71569789391	-2.93920241339696
F1532	F1374_NODE_10_length_4991_cov_3607.349271	10172515	785	11.5253456221198	1.13298880582824	98.0965738328992	-10.1649025820041	3607.349271	4991	yes	15.4615755884631	-10.1602114639541
F1533	F1374_NODE_10_length_4991_cov_3607.349271	12713928	3025	44.2440392706872	3.47996616550662	98.1566820276498	-8.54596290977417	3607.349271	4991	yes	47.6714170266437	-8.53577429639649
F1534	F1374_NODE_10_length_4991_cov_3607.349271	16605439	13575	198.595471849329	11.9596640503951	98.2167902224003	-6.7649312297271	3607.349271	4991	yes	163.795477642141	-6.75507518644627
F1537	F1374_NODE_10_length_4991_cov_3607.349271	13467524	1066	15.5443798837908	1.15421215390378	97.5756361450611	-10.1381277612545	3607.349271	4991	yes	15.8592219337144	-10.1235768133733
F1019	F1381_NODE_255_length_2841_cov_543.011127	16657469	12091	314.960225272791	18.9080481117985	98.1344596972897	-3.0083482545171	543.011127	2841	yes	255.494746010576	-3.00584312508269
F1020	F1381_NODE_255_length_2841_cov_543.011127	17930825	38	0.751495952129532	0.0419108408079122	13.2699753607885	-11.8258095150983	543.011127	2841	no	0.745954075269631	-11.4258342200942
F1021	F1381_NODE_255_length_2841_cov_543.011127	23249324	2214	56.5945089757128	2.43424320533848	98.0288630763816	-5.96580347520314	543.011127	2841	yes	33.5193858669614	-5.93606912726811
F1094	F1381_NODE_255_length_2841_cov_543.011127	23538140	75783	1967.94368180218	83.6065926110637	98.2048574445618	-0.863731988003416	543.011127	2841	yes	1133.25702063132	-0.85673355522818
F1215	F1381_NODE_255_length_2841_cov_543.011127	24312072	806	19.80464625132	0.81460133267621	89.8275255191834	-7.54511071049198	543.011127	2841	yes	11.6692201926069	-7.45835668916557
F1219	F1381_NODE_255_length_2841_cov_543.011127	10550474	15123	391.659978880676	37.1225007407891	98.0992608236537	-2.03505479503879	543.011127	2841	yes	504.5390055441	-2.02417094164639
F1220	F1381_NODE_255_length_2841_cov_543.011127	24125618	157	3.95564941921858	0.163960542657128	74.6568109820486	-9.85785621510992	543.011127	2841	no	2.29060377266143	-9.80726501511407
F1222	F1381_NODE_255_length_2841_cov_543.011127	9855242	1328	32.1334037310806	3.26053928772937	97.6416754663851	-5.54416618664435	543.011127	2841	yes	47.4307015379896	-5.43524363669464
F1223	F1381_NODE_255_length_2841_cov_543.011127	29355627	8985	233.126011967617	7.94144209447875	97.0432946145723	-4.2598757785713	543.011127	2841	yes	107.734670296721	-4.25165414798996
F1224	F1381_NODE_255_length_2841_cov_543.011127	15061356	2	0.052446321717705	0.00348217794717189	5.2446321717705	-15.4150711449849	543.011127	2841	no	0.0467406435861999	-15.4221715293786
F1339	F1381_NODE_255_length_2841_cov_543.011127	14360945	2	0.0527983104540655	0.00367652062270731	5.27983104540655	-15.3367199973806	543.011127	2841	no	0.0490202749694308	-15.353470551808
F1374	F1381_NODE_255_length_2841_cov_543.011127	10663878	7	0.184442097852869	0.0172959684884681	10.5596620908131	-13.1026971802103	543.011127	2841	no	0.231053014158926	-13.1166971236217
F1379	F1381_NODE_255_length_2841_cov_543.011127	14591326	2	0.0527983104540655	0.0036184724029924	5.27983104540655	-15.3596803061927	543.011127	2841	no	0.0482462987065653	-15.3764308606202
F1381	F1381_NODE_255_length_2841_cov_543.011127	13470313	78538	2049.40337909187	152.142224096194	100	0	543.011127	2841	yes	2052.25308248412	0
F1383	F1381_NODE_255_length_2841_cov_543.011127	13146503	557	14.480464625132	1.10146893247063	96.6913058782119	-7.10984798656087	543.011127	2841	yes	14.9132987040556	-7.10446543819875
F1525	F1381_NODE_255_length_2841_cov_543.011127	11365174	14498	379.027807110172	33.3499343793744	98.0288630763816	-2.18966477257922	543.011127	2841	yes	449.014920471399	-2.19237336342219
F1527	F1381_NODE_255_length_2841_cov_543.011127	12645341	8256	214.783174938402	16.9851627519101	98.1344596972897	-3.16307365309503	543.011127	2841	yes	229.80946163427	-3.15869855165613
F1528	F1381_NODE_255_length_2841_cov_543.011127	14075879	11668	305.077085533263	21.673750217181	97.9584653291095	-2.81139989019075	543.011127	2841	yes	291.776064276595	-2.81427521174996
F1529	F1381_NODE_255_length_2841_cov_543.011127	11903759	2	0.0527983104540655	0.00443543173665272	5.27983104540655	-15.0659865342327	543.011127	2841	no	0.0591390898220363	-15.0827370886602
F1531	F1381_NODE_255_length_2841_cov_543.011127	12234624	4236	110.34530095037	9.01910029685993	98.0288630763816	-4.07629326600816	543.011127	2841	yes	121.869236620824	-4.07380275573449
F1532	F1381_NODE_255_length_2841_cov_543.011127	10172515	2114	54.9362900387188	5.40046291784468	98.1344596972897	-4.81619371240876	543.011127	2841	yes	73.148497560924	-4.81023661155816
F1533	F1381_NODE_255_length_2841_cov_543.011127	12713928	21293	552.802534318902	43.4800743184091	98.2048574445618	-1.80699428899222	543.011127	2841	yes	589.502800654744	-1.79963808170875
F1536	F1381_NODE_255_length_2841_cov_543.011127	25536301	42019	1091.07215769095	42.7263195907251	98.5568461809222	-1.83222364545683	543.011127	2841	yes	579.183912075957	-1.82511521958979
F1537	F1381_NODE_255_length_2841_cov_543.011127	13467524	73428	1901.79619852165	141.213499862458	98.5216473072862	-0.107542585067156	543.011127	2841	yes	1919.12254498111	-0.0967618167843289
F1594	F1381_NODE_255_length_2841_cov_543.011127	10707455	4	0.105244632171771	0.00982909871409878	10.5244632171771	-13.9180019411123	543.011127	2841	no	0.131492959385937	-13.929935479242
F1019	F1383_NODE_255_length_2513_cov_3.562246	16657469	2	0.0596896140071628	0.00358335435036156	5.88937524870672	-8.17518140721423	3.562246	2513	no	0.0477780580048207	-8.19635850162049
F1096	F1383_NODE_255_length_2513_cov_3.562246	9426986	10	0.288897731794668	0.0306458216650229	26.4226024671707	-5.0788736416584	3.562246	2513	no	0.422118755716569	-5.05312968867716
F1219	F1383_NODE_255_length_2513_cov_3.562246	10550474	4	0.118185435734182	0.0112019076805632	11.3410266613609	-6.53081958438723	3.562246	2513	no	0.150867443509269	-6.53749710909837
F1374	F1383_NODE_255_length_2513_cov_3.562246	10663878	120	3.56028651014723	0.333864144933694	86.5101472343812	-1.63337476844717	3.562246	2513	yes	4.47789173935882	-1.64603087779223
F1375	F1383_NODE_255_length_2513_cov_3.562246	11381146	581	17.1850378034222	1.50995671291996	98.8062077198567	0.543799353076748	3.562246	2513	yes	20.3141029548117	0.53555922646744
F1378	F1383_NODE_255_length_2513_cov_3.562246	12610184	2	0.0596896140071628	0.0047334451271419	5.96896140071628	-7.77360152523296	3.562246	2513	no	0.0631126016952253	-7.79477861963921
F1379	F1383_NODE_255_length_2513_cov_3.562246	14591326	16	0.472343812176681	0.0323715481496802	36.5300437723836	-4.99983766478937	3.562246	2513	no	0.436347742539919	-5.00530028834165
F1380	F1383_NODE_255_length_2513_cov_3.562246	12067273	134	3.98288897731795	0.330057087240667	91.1659371269399	-1.6499203560501	3.562246	2513	yes	4.41878805977115	-1.6651997906478
F1383	F1383_NODE_255_length_2513_cov_3.562246	13146503	463	13.616792678074	1.03577298678394	100	0	3.562246	2513	yes	14.0145209644047	0
F1384	F1383_NODE_255_length_2513_cov_3.562246	12217028	90	2.66971746916037	0.218524298148483	86.908077994429	-2.24484222835819	3.562246	2513	yes	2.93146323347197	-2.25722956429098
F1385	F1383_NODE_255_length_2513_cov_3.562246	11332745	117	3.41623557500995	0.301448199444173	82.2522881018703	-1.78072582095887	3.562246	2513	yes	4.10826317239	-1.77032192417533
F1531	F1383_NODE_255_length_2513_cov_3.562246	12234624	2	0.0596896140071628	0.00487874527301883	5.96896140071628	-7.72998196304203	3.562246	2513	no	0.0650499369735844	-7.75115905744828
F1532	F1383_NODE_255_length_2513_cov_3.562246	10172515	51	1.51571826502189	0.149001330056715	72.5029844807004	-2.79731072418859	3.562246	2513	no	1.9950296227074	-2.81244035869081
F1533	F1383_NODE_255_length_2513_cov_3.562246	12713928	16	0.447274174293673	0.0351798574204347	39.5941106247513	-4.8798143922437	3.562246	2513	no	0.500780888547114	-4.806599116375
F1118	F1392_NODE_1_length_10754_cov_548.269558	9770173	75	0.516458992002976	0.0528607827111122	37.1489678259252	-12.2654238875164	548.269558	10754	no	0.713820436322186	-12.2800102284509
F1225	F1392_NODE_1_length_10754_cov_548.269558	8652681	93838	639.141435744839	73.8662890432271	99.7117351683095	-1.81692128987378	548.269558	10754	yes	1008.45847014675	-1.81570738171863
F1234	F1392_NODE_1_length_10754_cov_548.269558	21587225	3291	21.9079412311698	1.01485676047615	35.279895852706	-8.00248936885851	548.269558	10754	no	14.1762391816867	-7.96824039391213
F1392	F1392_NODE_1_length_10754_cov_548.269558	8216302	313680	2138.3090942905	260.252008055509	100	0	548.269558	10754	yes	3550.0985018402	0
F1395	F1392_NODE_1_length_10754_cov_548.269558	11114928	6	0.0411009856797471	0.0036978184365879	2.73386646829087	-16.1028753796188	548.269558	10754	no	0.0501966303609217	-16.1099090079006
F1473	F1392_NODE_1_length_10754_cov_548.269558	20242297	164	1.07150827599033	0.0529341248174715	21.7779430909429	-12.2634235963387	548.269558	10754	no	0.753379889791316	-12.2021939105844
F1474	F1392_NODE_1_length_10754_cov_548.269558	13655172	147	0.963734424400223	0.0705765130164763	11.9118467546959	-11.8484335222351	548.269558	10754	no	1.00103699473389	-11.7921480471904
F1476	F1392_NODE_1_length_10754_cov_548.269558	17007399	132	0.861725869443928	0.0506677046527766	17.8259252371211	-12.3265552012782	548.269558	10754	no	0.721715443419285	-12.26414130788
F1477	F1392_NODE_1_length_10754_cov_548.269558	19970511	161	1.05755997768272	0.0529560799762571	20.7364701506416	-12.262825342719	548.269558	10754	no	0.749664017952818	-12.2093272761077
